State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
West Bengal,NADIA,2015,RABI,Peas & beans (Pulses),6172,6554
West Bengal,NADIA,2015,RABI,Potato,7073,193100
West Bengal,NADIA,2015,RABI,Rapeseed &Mustard,72847,74915
West Bengal,NADIA,2015,RABI,Urad,25,21
West Bengal,NADIA,2015,RABI,Wheat,38740,98264
West Bengal,NADIA,2015,SUMMER,Groundnut,2296,3926
West Bengal,NADIA,2015,SUMMER,Maize,1780,4701
West Bengal,NADIA,2015,SUMMER,Moong(Green Gram),1196,763
West Bengal,NADIA,2015,SUMMER,Rice,98567,348095
West Bengal,NADIA,2015,SUMMER,Sesamum,20499,21814
West Bengal,NADIA,2015,ANNUAL,Sugarcane,710,57645
West Bengal,NADIA,2015,ANNUAL,Tobacco,15,13
West Bengal,NADIA,2015,WINTER,Rice,88778,201733
West Bengal,NADIA,2015,WINTER,Sesamum,10,4
West Bengal,NADIA,2016,AUTUMN,Groundnut,25,31
West Bengal,NADIA,2016,AUTUMN,Maize,266,568
West Bengal,NADIA,2016,AUTUMN,Rice,47487,104923
West Bengal,NADIA,2016,KHARIF,Jute,126755,1762095
West Bengal,NADIA,2016,KHARIF,Mesta,109,1861
West Bengal,NADIA,2016,KHARIF,Moong(Green Gram),55,38
West Bengal,NADIA,2016,KHARIF,Sunflower,30,45
West Bengal,NADIA,2016,KHARIF,Urad,11407,6699
West Bengal,NADIA,2016,RABI,Arhar/Tur,447,200
West Bengal,NADIA,2016,RABI,Barley,5,8
West Bengal,NADIA,2016,RABI,Gram,6349,6952
West Bengal,NADIA,2016,RABI,Groundnut,3140,5683
West Bengal,NADIA,2016,RABI,Khesari,1351,1122
West Bengal,NADIA,2016,RABI,Linseed,538,242
West Bengal,NADIA,2016,RABI,Maize,510,1275
West Bengal,NADIA,2016,RABI,Masoor,23566,13761
West Bengal,NADIA,2016,RABI,Moong(Green Gram),74,62
West Bengal,NADIA,2016,RABI,Other  Rabi pulses,70,41
West Bengal,NADIA,2016,RABI,Peas & beans (Pulses),7100,6130
West Bengal,NADIA,2016,RABI,Potato,5241,162258
West Bengal,NADIA,2016,RABI,Rapeseed &Mustard,72224,68514
West Bengal,NADIA,2016,RABI,Urad,1190,982
West Bengal,NADIA,2016,RABI,Wheat,40267,123952
West Bengal,NADIA,2016,SUMMER,Groundnut,2505,5526
West Bengal,NADIA,2016,SUMMER,Maize,1800,4887
West Bengal,NADIA,2016,SUMMER,Moong(Green Gram),1133,709
West Bengal,NADIA,2016,SUMMER,Rice,97703,350155
West Bengal,NADIA,2016,SUMMER,Sesamum,23900,24889
West Bengal,NADIA,2016,ANNUAL,Sugarcane,1780,244107
West Bengal,NADIA,2016,ANNUAL,Tobacco,10,9
West Bengal,NADIA,2016,WINTER,Rice,106951,289408
West Bengal,NADIA,2016,WINTER,Sesamum,6,3
West Bengal,NADIA,2017,AUTUMN,Groundnut,25,32
West Bengal,NADIA,2017,AUTUMN,Maize,680,1588
West Bengal,NADIA,2017,AUTUMN,Rice,47478,105131
West Bengal,NADIA,2017,KHARIF,Jute,125099,1775309
West Bengal,NADIA,2017,KHARIF,Mesta,47,560
West Bengal,NADIA,2017,KHARIF,Moong(Green Gram),70,53
West Bengal,NADIA,2017,KHARIF,Sunflower,12,19
West Bengal,NADIA,2017,KHARIF,Urad,13362,10317
West Bengal,NADIA,2017,RABI,Arhar/Tur,461,647
West Bengal,NADIA,2017,RABI,Barley,113,189
West Bengal,NADIA,2017,RABI,Gram,7127,6505
West Bengal,NADIA,2017,RABI,Groundnut,3910,7104
West Bengal,NADIA,2017,RABI,Khesari,1145,1151
West Bengal,NADIA,2017,RABI,Linseed,564,280
West Bengal,NADIA,2017,RABI,Maize,445,1099
West Bengal,NADIA,2017,RABI,Masoor,25392,26460
West Bengal,NADIA,2017,RABI,Moong(Green Gram),119,82
West Bengal,NADIA,2017,RABI,Other  Rabi pulses,78,48
West Bengal,NADIA,2017,RABI,Peas & beans (Pulses),6811,7057
West Bengal,NADIA,2017,RABI,Potato,5566,177584
West Bengal,NADIA,2017,RABI,Rapeseed &Mustard,86465,103175
West Bengal,NADIA,2017,RABI,Urad,405,334
West Bengal,NADIA,2017,RABI,Wheat,41720,138497
West Bengal,NADIA,2017,SUMMER,Groundnut,3502,9856
West Bengal,NADIA,2017,SUMMER,Maize,1780,4694
West Bengal,NADIA,2017,SUMMER,Moong(Green Gram),1287,789
West Bengal,NADIA,2017,SUMMER,Rice,95233,357653
West Bengal,NADIA,2017,SUMMER,Sesamum,29057,31876
West Bengal,NADIA,2017,ANNUAL,Sugarcane,1803,182686
West Bengal,NADIA,2017,ANNUAL,Tobacco,8,7
West Bengal,NADIA,2017,WINTER,Rice,90144,205511
West Bengal,NADIA,2018,AUTUMN,Maize,759,1961
West Bengal,NADIA,2018,AUTUMN,Rice,47696,114531
West Bengal,NADIA,2018,KHARIF,Jute,120155,2087718
West Bengal,NADIA,2018,KHARIF,Mesta,240,3163
West Bengal,NADIA,2018,KHARIF,Moong(Green Gram),75,57
West Bengal,NADIA,2018,KHARIF,Urad,12384,9591
West Bengal,NADIA,2018,RABI,Arhar/Tur,256,398
West Bengal,NADIA,2018,RABI,Barley,95,143
West Bengal,NADIA,2018,RABI,Gram,6788,7291
West Bengal,NADIA,2018,RABI,Groundnut,3800,7030
West Bengal,NADIA,2018,RABI,Khesari,1053,845
West Bengal,NADIA,2018,RABI,Linseed,430,208
West Bengal,NADIA,2018,RABI,Maize,605,1513
West Bengal,NADIA,2018,RABI,Masoor,25602,24634
West Bengal,NADIA,2018,RABI,Moong(Green Gram),105,88
West Bengal,NADIA,2018,RABI,Other  Rabi pulses,80,53
West Bengal,NADIA,2018,RABI,Peas & beans (Pulses),6902,7093
West Bengal,NADIA,2018,RABI,Potato,5034,153990
West Bengal,NADIA,2018,RABI,Rapeseed &Mustard,77153,90771
West Bengal,NADIA,2018,RABI,Urad,330,271
West Bengal,NADIA,2018,RABI,Wheat,44269,149020
West Bengal,NADIA,2018,SUMMER,Groundnut,3699,8872
West Bengal,NADIA,2018,SUMMER,Maize,1786,4760
West Bengal,NADIA,2018,SUMMER,Moong(Green Gram),1474,895
West Bengal,NADIA,2018,SUMMER,Rice,94331,351024
West Bengal,NADIA,2018,SUMMER,Sesamum,29184,34637
West Bengal,NADIA,2018,ANNUAL,Sugarcane,1923,192746
West Bengal,NADIA,2018,ANNUAL,Tobacco,5,4
West Bengal,NADIA,2018,WINTER,Rice,97006,268862
West Bengal,NADIA,2019,AUTUMN,Maize,596,3776
West Bengal,NADIA,2019,AUTUMN,Rice,49599,132900
West Bengal,NADIA,2019,KHARIF,Jute,116914,1817411
West Bengal,NADIA,2019,KHARIF,Mesta,499,5439
West Bengal,NADIA,2019,KHARIF,Moong(Green Gram),80,61
West Bengal,NADIA,2019,KHARIF,Urad,13856,10759
West Bengal,NADIA,2019,RABI,Arhar/Tur,307,528
West Bengal,NADIA,2019,RABI,Barley,140,210
West Bengal,NADIA,2019,RABI,Gram,9906,10567
West Bengal,NADIA,2019,RABI,Groundnut,3802,7034
West Bengal,NADIA,2019,RABI,Khesari,1394,1385
West Bengal,NADIA,2019,RABI,Linseed,698,335
West Bengal,NADIA,2019,RABI,Maize,2750,6919
West Bengal,NADIA,2019,RABI,Masoor,24135,22485
West Bengal,NADIA,2019,RABI,Moong(Green Gram),99,77
West Bengal,NADIA,2019,RABI,Other  Rabi pulses,78,48
West Bengal,NADIA,2019,RABI,Peas & beans (Pulses),7489,7575
West Bengal,NADIA,2019,RABI,Potato,5357,218442
West Bengal,NADIA,2019,RABI,Rapeseed &Mustard,78893,96032
West Bengal,NADIA,2019,RABI,Urad,642,529
West Bengal,NADIA,2019,RABI,Wheat,43551,148327
West Bengal,NADIA,2019,SUMMER,Groundnut,3281,6032
West Bengal,NADIA,2019,SUMMER,Maize,1750,4531
West Bengal,NADIA,2019,SUMMER,Moong(Green Gram),2129,1288
West Bengal,NADIA,2019,SUMMER,Rice,98286,374824
West Bengal,NADIA,2019,SUMMER,Sesamum,24546,29591
West Bengal,NADIA,2019,ANNUAL,Sugarcane,1754,248215
West Bengal,NADIA,2019,ANNUAL,Tobacco,12,10
West Bengal,NADIA,2019,WINTER,Rice,94963,273137
West Bengal,PURULIA,2009,AUTUMN,Rice,780,1604
West Bengal,PURULIA,2009,KHARIF,Bajra,111,35
West Bengal,PURULIA,2009,KHARIF,Dry ginger,116,95
West Bengal,PURULIA,2009,KHARIF,Jowar,86,33
West Bengal,PURULIA,2009,KHARIF,Maize,11097,20529
West Bengal,PURULIA,2009,KHARIF,Mesta,45,69
West Bengal,PURULIA,2009,KHARIF,Moong(Green Gram),327,147
West Bengal,PURULIA,2009,KHARIF,Niger seed,374,125
West Bengal,PURULIA,2009,KHARIF,Other Kharif pulses,186,67
West Bengal,PURULIA,2009,KHARIF,Ragi,94,28
West Bengal,PURULIA,2009,KHARIF,Small millets,518,131
West Bengal,PURULIA,2009,KHARIF,Urad,14330,7277
West Bengal,PURULIA,2009,RABI,Arhar/Tur,398,292
West Bengal,PURULIA,2009,RABI,Gram,44,28
West Bengal,PURULIA,2009,RABI,Horse-gram,959,395
West Bengal,PURULIA,2009,RABI,Khesari,165,84
West Bengal,PURULIA,2009,RABI,Linseed,232,35
West Bengal,PURULIA,2009,RABI,Masoor,19,12
West Bengal,PURULIA,2009,RABI,Moong(Green Gram),12,5
West Bengal,PURULIA,2009,RABI,Rapeseed &Mustard,1286,873
West Bengal,PURULIA,2009,RABI,Safflower,94,62
West Bengal,PURULIA,2009,RABI,Urad,190,106
West Bengal,PURULIA,2009,RABI,Wheat,1694,3357
West Bengal,PURULIA,2009,SUMMER,Rice,1354,2836
West Bengal,PURULIA,2009,ANNUAL,Dry chillies,1146,722
West Bengal,PURULIA,2009,ANNUAL,Groundnut,908,824
West Bengal,PURULIA,2009,ANNUAL,Potato,1629,24307
West Bengal,PURULIA,2009,ANNUAL,Sannhamp,211,874
West Bengal,PURULIA,2009,ANNUAL,Sesamum,771,298
West Bengal,PURULIA,2009,ANNUAL,Sugarcane,722,33391
West Bengal,PURULIA,2009,ANNUAL,Tobacco,8,1
West Bengal,PURULIA,2009,ANNUAL,Turmeric,270,166
West Bengal,PURULIA,2009,WINTER,Rice,287528,669276
West Bengal,PURULIA,2010,AUTUMN,Rice,1606,1497
West Bengal,PURULIA,2010,KHARIF,Bajra,52,17
West Bengal,PURULIA,2010,KHARIF,Cotton(lint),2,7
West Bengal,PURULIA,2010,KHARIF,Dry ginger,116,95
West Bengal,PURULIA,2010,KHARIF,Jowar,74,24
West Bengal,PURULIA,2010,KHARIF,Maize,11203,17898
West Bengal,PURULIA,2010,KHARIF,Mesta,19,193
West Bengal,PURULIA,2010,KHARIF,Moong(Green Gram),327,147
West Bengal,PURULIA,2010,KHARIF,Niger seed,278,98
West Bengal,PURULIA,2010,KHARIF,Other Kharif pulses,186,67
West Bengal,PURULIA,2010,KHARIF,Ragi,118,34
West Bengal,PURULIA,2010,KHARIF,Small millets,490,137
West Bengal,PURULIA,2010,KHARIF,Sunflower,45,33
West Bengal,PURULIA,2010,KHARIF,Urad,9942,2608
West Bengal,PURULIA,2010,RABI,Arhar/Tur,1253,1020
West Bengal,PURULIA,2010,RABI,Gram,61,11
West Bengal,PURULIA,2010,RABI,Horse-gram,875,378
West Bengal,PURULIA,2010,RABI,Khesari,167,63
West Bengal,PURULIA,2010,RABI,Linseed,1345,276
West Bengal,PURULIA,2010,RABI,Masoor,14,3
West Bengal,PURULIA,2010,RABI,Moong(Green Gram),119,57
West Bengal,PURULIA,2010,RABI,Peas & beans (Pulses),3,4
West Bengal,PURULIA,2010,RABI,Rapeseed &Mustard,2202,1621
West Bengal,PURULIA,2010,RABI,Urad,232,112
West Bengal,PURULIA,2010,RABI,Wheat,3247,7101
West Bengal,PURULIA,2010,SUMMER,Moong(Green Gram),17,7
West Bengal,PURULIA,2010,SUMMER,Rice,1221,2818
West Bengal,PURULIA,2010,ANNUAL,Dry chillies,1132,633
West Bengal,PURULIA,2010,ANNUAL,Groundnut,1048,992
West Bengal,PURULIA,2010,ANNUAL,Potato,1278,16456
West Bengal,PURULIA,2010,ANNUAL,Sannhamp,211,874
West Bengal,PURULIA,2010,ANNUAL,Sesamum,684,268
West Bengal,PURULIA,2010,ANNUAL,Sugarcane,258,13676
West Bengal,PURULIA,2010,ANNUAL,Tobacco,17,5
West Bengal,PURULIA,2010,ANNUAL,Turmeric,284,229
West Bengal,PURULIA,2010,WINTER,Rice,264150,524587
West Bengal,PURULIA,2011,AUTUMN,Rice,1993,2992
West Bengal,PURULIA,2011,KHARIF,Cotton(lint),2,7
West Bengal,PURULIA,2011,KHARIF,Dry ginger,134,128
West Bengal,PURULIA,2011,KHARIF,Jowar,40,11
West Bengal,PURULIA,2011,KHARIF,Maize,11413,19254
West Bengal,PURULIA,2011,KHARIF,Mesta,59,596
West Bengal,PURULIA,2011,KHARIF,Moong(Green Gram),369,169
West Bengal,PURULIA,2011,KHARIF,Niger seed,300,96
West Bengal,PURULIA,2011,KHARIF,Other Kharif pulses,281,80
West Bengal,PURULIA,2011,KHARIF,Ragi,132,33
West Bengal,PURULIA,2011,KHARIF,Small millets,215,36
West Bengal,PURULIA,2011,KHARIF,Sunflower,45,33
West Bengal,PURULIA,2011,KHARIF,Urad,11278,4463
West Bengal,PURULIA,2011,RABI,Arhar/Tur,1234,1024
West Bengal,PURULIA,2011,RABI,Gram,60,45
West Bengal,PURULIA,2011,RABI,Horse-gram,740,323
West Bengal,PURULIA,2011,RABI,Khesari,63,21
West Bengal,PURULIA,2011,RABI,Linseed,1623,349
West Bengal,PURULIA,2011,RABI,Masoor,23,14
West Bengal,PURULIA,2011,RABI,Moong(Green Gram),43,15
West Bengal,PURULIA,2011,RABI,Peas & beans (Pulses),1,1
West Bengal,PURULIA,2011,RABI,Rapeseed &Mustard,4743,2525
West Bengal,PURULIA,2011,RABI,Urad,129,74
West Bengal,PURULIA,2011,RABI,Wheat,1785,3654
West Bengal,PURULIA,2011,SUMMER,Moong(Green Gram),54,15
West Bengal,PURULIA,2011,SUMMER,Rice,1336,3319
West Bengal,PURULIA,2011,ANNUAL,Dry chillies,1000,577
West Bengal,PURULIA,2011,ANNUAL,Groundnut,1095,1082
West Bengal,PURULIA,2011,ANNUAL,Potato,1502,15775
West Bengal,PURULIA,2011,ANNUAL,Sannhamp,160,912
West Bengal,PURULIA,2011,ANNUAL,Sesamum,1253,616
West Bengal,PURULIA,2011,ANNUAL,Sugarcane,189,12778
West Bengal,PURULIA,2011,ANNUAL,Tobacco,17,5
West Bengal,PURULIA,2011,ANNUAL,Turmeric,294,261
West Bengal,PURULIA,2011,WINTER,Rice,277234,725085
West Bengal,PURULIA,2012,AUTUMN,Rice,2210,3795
West Bengal,PURULIA,2012,AUTUMN,Sesamum,274,149
West Bengal,PURULIA,2012,KHARIF,Bajra,64,23
West Bengal,PURULIA,2012,KHARIF,Cotton(lint),600,2160
West Bengal,PURULIA,2012,KHARIF,Dry ginger,212,194
West Bengal,PURULIA,2012,KHARIF,Garlic,93,840
West Bengal,PURULIA,2012,KHARIF,Groundnut,1120,1075
West Bengal,PURULIA,2012,KHARIF,Jowar,19,5
West Bengal,PURULIA,2012,KHARIF,Maize,7062,6681
West Bengal,PURULIA,2012,KHARIF,Mesta,44,27
West Bengal,PURULIA,2012,KHARIF,Moong(Green Gram),289,134
West Bengal,PURULIA,2012,KHARIF,Niger seed,307,103
West Bengal,PURULIA,2012,KHARIF,Ragi,62,24
West Bengal,PURULIA,2012,KHARIF,Sannhamp,145,624
West Bengal,PURULIA,2012,KHARIF,Small millets,230,59
West Bengal,PURULIA,2012,KHARIF,Sunflower,45,33
West Bengal,PURULIA,2012,KHARIF,Urad,10571,3777
West Bengal,PURULIA,2012,RABI,Arhar/Tur,415,308
West Bengal,PURULIA,2012,RABI,Gram,156,131
West Bengal,PURULIA,2012,RABI,Groundnut,25,24
West Bengal,PURULIA,2012,RABI,Horse-gram,613,321
West Bengal,PURULIA,2012,RABI,Khesari,139,58
West Bengal,PURULIA,2012,RABI,Linseed,1076,207
West Bengal,PURULIA,2012,RABI,Masoor,16,14
West Bengal,PURULIA,2012,RABI,Moong(Green Gram),61,28
West Bengal,PURULIA,2012,RABI,Peas & beans (Pulses),5,4
West Bengal,PURULIA,2012,RABI,Rapeseed &Mustard,1519,711
West Bengal,PURULIA,2012,RABI,Safflower,59,57
West Bengal,PURULIA,2012,RABI,Urad,157,97
West Bengal,PURULIA,2012,RABI,Wheat,1614,3785
West Bengal,PURULIA,2012,SUMMER,Groundnut,3,6
West Bengal,PURULIA,2012,SUMMER,Maize,152,288
West Bengal,PURULIA,2012,SUMMER,Moong(Green Gram),3,3
West Bengal,PURULIA,2012,SUMMER,Rice,2825,4437
West Bengal,PURULIA,2012,SUMMER,Sesamum,103,28
West Bengal,PURULIA,2012,ANNUAL,Dry chillies,1215,2079
West Bengal,PURULIA,2012,ANNUAL,Potato,1123,9322
West Bengal,PURULIA,2012,ANNUAL,Sugarcane,635,42490
West Bengal,PURULIA,2012,ANNUAL,Tobacco,13,3
West Bengal,PURULIA,2012,ANNUAL,Turmeric,289,178
West Bengal,PURULIA,2012,WINTER,Rice,308632,759940
West Bengal,PURULIA,2012,WINTER,Sesamum,233,93
West Bengal,PURULIA,2013,AUTUMN,Maize,7889,12315
West Bengal,PURULIA,2013,AUTUMN,Ragi,87,28
West Bengal,PURULIA,2013,AUTUMN,Rice,2119,4169
West Bengal,PURULIA,2013,AUTUMN,Sesamum,291,158
West Bengal,PURULIA,2013,KHARIF,Bajra,75,26
West Bengal,PURULIA,2013,KHARIF,Cotton(lint),600,2160
West Bengal,PURULIA,2013,KHARIF,Dry ginger,212,194
West Bengal,PURULIA,2013,KHARIF,Groundnut,1082,1197
West Bengal,PURULIA,2013,KHARIF,Jowar,26,10
West Bengal,PURULIA,2013,KHARIF,Mesta,24,16
West Bengal,PURULIA,2013,KHARIF,Moong(Green Gram),287,134
West Bengal,PURULIA,2013,KHARIF,Niger seed,268,85
West Bengal,PURULIA,2013,KHARIF,Sannhamp,110,594
West Bengal,PURULIA,2013,KHARIF,Small millets,221,49
West Bengal,PURULIA,2013,KHARIF,Sunflower,148,86
West Bengal,PURULIA,2013,KHARIF,Urad,14862,6443
West Bengal,PURULIA,2013,RABI,Arhar/Tur,144,63
West Bengal,PURULIA,2013,RABI,Gram,13,16
West Bengal,PURULIA,2013,RABI,Groundnut,6,8
West Bengal,PURULIA,2013,RABI,Horse-gram,660,337
West Bengal,PURULIA,2013,RABI,Khesari,2,
West Bengal,PURULIA,2013,RABI,Linseed,219,33
West Bengal,PURULIA,2013,RABI,Masoor,15,8
West Bengal,PURULIA,2013,RABI,Moong(Green Gram),20,12
West Bengal,PURULIA,2013,RABI,Rapeseed &Mustard,1235,623
West Bengal,PURULIA,2013,RABI,Safflower,59,57
West Bengal,PURULIA,2013,RABI,Urad,107,60
West Bengal,PURULIA,2013,RABI,Wheat,850,1725
West Bengal,PURULIA,2013,SUMMER,Groundnut,3,6
West Bengal,PURULIA,2013,SUMMER,Maize,152,288
West Bengal,PURULIA,2013,SUMMER,Moong(Green Gram),5,4
West Bengal,PURULIA,2013,SUMMER,Rice,1014,1869
West Bengal,PURULIA,2013,SUMMER,Sesamum,165,95
West Bengal,PURULIA,2013,ANNUAL,Arecanut,10,8
West Bengal,PURULIA,2013,ANNUAL,Dry chillies,1215,2079
West Bengal,PURULIA,2013,ANNUAL,Potato,767,16512
West Bengal,PURULIA,2013,ANNUAL,Sugarcane,541,25991
West Bengal,PURULIA,2013,ANNUAL,Tobacco,7,2
West Bengal,PURULIA,2013,ANNUAL,Turmeric,289,378
West Bengal,PURULIA,2013,WINTER,Rice,297872,738143
West Bengal,PURULIA,2013,WINTER,Sesamum,261,105
West Bengal,PURULIA,2014,AUTUMN,Groundnut,745,784
West Bengal,PURULIA,2014,AUTUMN,Maize,7270,9535
West Bengal,PURULIA,2014,AUTUMN,Ragi,79,23
West Bengal,PURULIA,2014,AUTUMN,Rice,162,134
West Bengal,PURULIA,2014,AUTUMN,Sesamum,228,114
West Bengal,PURULIA,2014,KHARIF,Bajra,47,16
West Bengal,PURULIA,2014,KHARIF,Cotton(lint),600,2160
West Bengal,PURULIA,2014,KHARIF,Jowar,29,14
West Bengal,PURULIA,2014,KHARIF,Mesta,38,104
West Bengal,PURULIA,2014,KHARIF,Moong(Green Gram),304,141
West Bengal,PURULIA,2014,KHARIF,Niger seed,247,83
West Bengal,PURULIA,2014,KHARIF,Sannhamp,68,291
West Bengal,PURULIA,2014,KHARIF,Small millets,113,32
West Bengal,PURULIA,2014,KHARIF,Sunflower,470,727
West Bengal,PURULIA,2014,KHARIF,Urad,11411,3598
West Bengal,PURULIA,2014,RABI,Arhar/Tur,107,73
West Bengal,PURULIA,2014,RABI,Gram,74,37
West Bengal,PURULIA,2014,RABI,Groundnut,6511,11394
West Bengal,PURULIA,2014,RABI,Horse-gram,514,260
West Bengal,PURULIA,2014,RABI,Khesari,21,8
West Bengal,PURULIA,2014,RABI,Linseed,420,82
West Bengal,PURULIA,2014,RABI,Masoor,3,2
West Bengal,PURULIA,2014,RABI,Moong(Green Gram),32,22
West Bengal,PURULIA,2014,RABI,Potato,1187,24924
West Bengal,PURULIA,2014,RABI,Rapeseed &Mustard,904,664
West Bengal,PURULIA,2014,RABI,Safflower,29,24
West Bengal,PURULIA,2014,RABI,Urad,65,38
West Bengal,PURULIA,2014,RABI,Wheat,1652,2666
West Bengal,PURULIA,2014,SUMMER,Groundnut,3,6
West Bengal,PURULIA,2014,SUMMER,Maize,152,288
West Bengal,PURULIA,2014,SUMMER,Rice,374,795
West Bengal,PURULIA,2014,SUMMER,Sesamum,15,11
West Bengal,PURULIA,2014,ANNUAL,Sugarcane,304,25261
West Bengal,PURULIA,2014,ANNUAL,Tobacco,10,3
West Bengal,PURULIA,2014,WINTER,Rice,265107,597845
West Bengal,PURULIA,2014,WINTER,Sesamum,238,87
West Bengal,PURULIA,2015,AUTUMN,Groundnut,982,1019
West Bengal,PURULIA,2015,AUTUMN,Jowar,25,10
West Bengal,PURULIA,2015,AUTUMN,Maize,5159,9162
West Bengal,PURULIA,2015,AUTUMN,Ragi,76,25
West Bengal,PURULIA,2015,AUTUMN,Rice,122,35
West Bengal,PURULIA,2015,AUTUMN,Sesamum,264,140
West Bengal,PURULIA,2015,KHARIF,Bajra,62,22
West Bengal,PURULIA,2015,KHARIF,Horse-gram,784,407
West Bengal,PURULIA,2015,KHARIF,Mesta,31,62
West Bengal,PURULIA,2015,KHARIF,Moong(Green Gram),293,136
West Bengal,PURULIA,2015,KHARIF,Niger seed,205,74
West Bengal,PURULIA,2015,KHARIF,Sannhamp,10,40
West Bengal,PURULIA,2015,KHARIF,Small millets,188,47
West Bengal,PURULIA,2015,KHARIF,Sunflower,37,40
West Bengal,PURULIA,2015,KHARIF,Urad,7952,1559
West Bengal,PURULIA,2015,RABI,Arhar/Tur,105,95
West Bengal,PURULIA,2015,RABI,Gram,56,68
West Bengal,PURULIA,2015,RABI,Groundnut,4,6
West Bengal,PURULIA,2015,RABI,Khesari,25,33
West Bengal,PURULIA,2015,RABI,Linseed,347,119
West Bengal,PURULIA,2015,RABI,Masoor,3,2
West Bengal,PURULIA,2015,RABI,Moong(Green Gram),52,42
West Bengal,PURULIA,2015,RABI,Potato,977,15920
West Bengal,PURULIA,2015,RABI,Rapeseed &Mustard,886,542
West Bengal,PURULIA,2015,RABI,Safflower,61,40
West Bengal,PURULIA,2015,RABI,Urad,531,267
West Bengal,PURULIA,2015,RABI,Wheat,2013,5152
West Bengal,PURULIA,2015,SUMMER,Groundnut,4,14
West Bengal,PURULIA,2015,SUMMER,Maize,258,391
West Bengal,PURULIA,2015,SUMMER,Rice,105,281
West Bengal,PURULIA,2015,ANNUAL,Sugarcane,303,11541
West Bengal,PURULIA,2015,WINTER,Rice,152676,261435
West Bengal,PURULIA,2015,WINTER,Sesamum,244,95
West Bengal,PURULIA,2016,AUTUMN,Groundnut,662,670
West Bengal,PURULIA,2016,AUTUMN,Maize,5380,9013
West Bengal,PURULIA,2016,AUTUMN,Ragi,129,55
West Bengal,PURULIA,2016,AUTUMN,Rice,200,245
West Bengal,PURULIA,2016,AUTUMN,Sesamum,155,79
West Bengal,PURULIA,2016,KHARIF,Bajra,59,22
West Bengal,PURULIA,2016,KHARIF,Horse-gram,642,317
West Bengal,PURULIA,2016,KHARIF,Jowar,23,6
West Bengal,PURULIA,2016,KHARIF,Mesta,3,3
West Bengal,PURULIA,2016,KHARIF,Moong(Green Gram),230,112
West Bengal,PURULIA,2016,KHARIF,Niger seed,193,72
West Bengal,PURULIA,2016,KHARIF,Sannhamp,91,364
West Bengal,PURULIA,2016,KHARIF,Small millets,138,35
West Bengal,PURULIA,2016,KHARIF,Sunflower,42,40
West Bengal,PURULIA,2016,KHARIF,Urad,9114,2991
West Bengal,PURULIA,2016,RABI,Arhar/Tur,66,45
West Bengal,PURULIA,2016,RABI,Gram,53,53
West Bengal,PURULIA,2016,RABI,Groundnut,46,36
West Bengal,PURULIA,2016,RABI,Linseed,417,80
West Bengal,PURULIA,2016,RABI,Moong(Green Gram),78,44
West Bengal,PURULIA,2016,RABI,Potato,1077,17412
West Bengal,PURULIA,2016,RABI,Rapeseed &Mustard,946,652
West Bengal,PURULIA,2016,RABI,Safflower,38,29
West Bengal,PURULIA,2016,RABI,Urad,182,93
West Bengal,PURULIA,2016,RABI,Wheat,1880,4206
West Bengal,PURULIA,2016,SUMMER,Maize,459,749
West Bengal,PURULIA,2016,SUMMER,Rice,122,301
West Bengal,PURULIA,2016,SUMMER,Sesamum,64,29
West Bengal,PURULIA,2016,ANNUAL,Sugarcane,303,20264
West Bengal,PURULIA,2016,WINTER,Rice,270270,731799
West Bengal,PURULIA,2016,WINTER,Sesamum,191,82
West Bengal,PURULIA,2017,AUTUMN,Groundnut,796,824
West Bengal,PURULIA,2017,AUTUMN,Jowar,26,10
West Bengal,PURULIA,2017,AUTUMN,Maize,5677,11595
West Bengal,PURULIA,2017,AUTUMN,Ragi,95,34
West Bengal,PURULIA,2017,AUTUMN,Rice,123,308
West Bengal,PURULIA,2017,AUTUMN,Sesamum,216,111
West Bengal,PURULIA,2017,AUTUMN,Small millets,163,41
West Bengal,PURULIA,2017,KHARIF,Bajra,56,20
West Bengal,PURULIA,2017,KHARIF,Horse-gram,647,328
West Bengal,PURULIA,2017,KHARIF,Moong(Green Gram),276,130
West Bengal,PURULIA,2017,KHARIF,Niger seed,215,76
West Bengal,PURULIA,2017,KHARIF,Sannhamp,56,238
West Bengal,PURULIA,2017,KHARIF,Sunflower,53,44
West Bengal,PURULIA,2017,KHARIF,Urad,9258,2910
West Bengal,PURULIA,2017,RABI,Arhar/Tur,107,240
West Bengal,PURULIA,2017,RABI,Gram,181,224
West Bengal,PURULIA,2017,RABI,Groundnut,22,19
West Bengal,PURULIA,2017,RABI,Khesari,54,62
West Bengal,PURULIA,2017,RABI,Linseed,393,73
West Bengal,PURULIA,2017,RABI,Masoor,31,28
West Bengal,PURULIA,2017,RABI,Moong(Green Gram),54,36
West Bengal,PURULIA,2017,RABI,Potato,913,17203
West Bengal,PURULIA,2017,RABI,Rapeseed &Mustard,820,571
West Bengal,PURULIA,2017,RABI,Safflower,43,31
West Bengal,PURULIA,2017,RABI,Urad,259,133
West Bengal,PURULIA,2017,RABI,Wheat,1648,3310
West Bengal,PURULIA,2017,SUMMER,Maize,290,476
West Bengal,PURULIA,2017,SUMMER,Rice,280,872
West Bengal,PURULIA,2017,SUMMER,Sesamum,51,28
West Bengal,PURULIA,2017,ANNUAL,Sugarcane,314,11199
